-6200.0,659.0,697.0,735.0,770.0,804.0,835.0,862.0,885.0,904.0,917.0,925.0,928.0,924.0,915.0,899.0,878.0,851.0,818.0,781.0,739.0,693.0,644.0,592.0,537.0,481.0,425.0,368.0,311.0,255.0,201.0,149.0,99.0,53.0,10.0,-29.8,-63.5,-92.2,-115.3,-133.2,-146.4,-154.5,-158.5,-157.7,-151.3,-140.7,-123.9,-101.2,-72.0,-34.7,9.0,60.0,117.0,179.0,247.0,319.0,396.0,476.0,559.0,644.0,731.0,818.0,905.0,991.0,1075.0,1156.0,1233.0,1306.0,1374.0,1435.0,1490.0,1539.0,1579.0,1613.0,1638.0,1655.0,1664.0,1665.0,1658.0,1644.0,1622.0,1593.0,1557.0,1515.0,1467.0,1414.0,1355.0,1291.0,1223.0,1151.0,1075.0,996.0,914.0,829.0,742.0,652.0,561.0,469.0,375.0,280.0,186.0,91.0
-6000.0,626.0,670.0,713.0,755.0,795.0,831.0,864.0,893.0,916.0,934.0,947.0,953.0,953.0,946.0,933.0,914.0,888.0,857.0,820.0,778.0,732.0,682.0,629.0,573.0,516.0,457.0,398.0,340.0,282.0,226.0,172.0,120.0,72.0,27.0,-13.0,-49.2,-79.4,-103.0,-122.2,-135.7,-144.8,-148.9,-148.0,-141.5,-130.7,-113.5,-90.4,-60.7,-22.9,22.0,73.0,129.0,192.0,259.0,330.0,406.0,485.0,567.0,652.0,737.0,823.0,908.0,993.0,1075.0,1154.0,1230.0,1301.0,1367.0,1427.0,1481.0,1527.0,1567.0,1599.0,1623.0,1639.0,1647.0,1648.0,1640.0,1626.0,1604.0,1575.0,1540.0,1498.0,1451.0,1398.0,1341.0,1279.0,1213.0,1143.0,1069.0,992.0,913.0,830.0,746.0,659.0,570.0,480.0,389.0,298.0,205.0,113.0
-5800.0,592.0,642.0,691.0,738.0,784.0,826.0,864.0,898.0,927.0,950.0,967.0,977.0,980.0,977.0,966.0,949.0,925.0,895.0,858.0,817.0,770.0,720.0,665.0,609.0,550.0,490.0,429.0,369.0,309.0,251.0,196.0,143.0,93.0,47.0,5.0,-32.7,-63.5,-89.5,-109.1,-123.9,-133.2,-137.4,-136.5,-130.7,-118.7,-102.1,-77.6,-47.3,-10.0,35.0,85.0,141.0,203.0,269.0,340.0,415.0,493.0,573.0,656.0,740.0,824.0,908.0,990.0,1071.0,1148.0,1222.0,1291.0,1355.0,1413.0,1465.0,1510.0,1548.0,1578.0,1601.0,1616.0,1624.0,1623.0,1616.0,1601.0,1579.0,1551.0,1516.0,1475.0,1429.0,1378.0,1322.0,1262.0,1198.0,1130.0,1059.0,985.0,908.0,829.0,748.0,664.0,579.0,492.0,404.0,315.0,226.0,137.0
-5600.0,557.0,612.0,667.0,720.0,771.0,819.0,863.0,902.0,936.0,964.0,985.0,999.0,1006.0,1005.0,997.0,982.0,960.0,931.0,895.0,854.0,807.0,756.0,701.0,644.0,584.0,522.0,460.0,398.0,337.0,278.0,221.0,166.0,115.0,68.0,25.0,-14.0,-46.3,-73.8,-94.9,-110.0,-119.6,-123.9,-123.9,-117.9,-105.6,-88.6,-64.5,-33.7,4.0,48.0,98.0,153.0,213.0,279.0,348.0,421.0,498.0,577.0,658.0,740.0,822.0,903.0,984.0,1062.0,1137.0,1208.0,1275.0,1337.0,1394.0,1443.0,1487.0,1523.0,1552.0,1573.0,1587.0,1594.0,1593.0,1585.0,1570.0,1548.0,1520.0,1486.0,1447.0,1402.0,1353.0,1299.0,1241.0,1180.0,1115.0,1046.0,975.0,902.0,826.0,748.0,668.0,586.0,503.0,418.0,333.0,248.0,162.0
-5400.0,520.0,580.0,641.0,700.0,756.0,810.0,859.0,904.0,943.0,975.0,1000.0,1019.0,1029.0,1032.0,1026.0,1013.0,993.0,965.0,930.0,889.0,843.0,792.0,736.0,678.0,617.0,554.0,491.0,428.0,365.0,305.0,246.0,190.0,138.0,90.0,46.0,6.0,-27.8,-55.9,-77.6,-94.0,-103.8,-109.1,-109.1,-103.0,-91.3,-73.8,-50.2,-18.9,18.0,61.0,110.0,164.0,223.0,287.0,355.0,427.0,501.0,578.0,657.0,736.0,816.0,895.0,973.0,1049.0,1121.0,1190.0,1255.0,1315.0,1369.0,1416.0,1458.0,1492.0,1519.0,1540.0,1553.0,1558.0,1557.0,1548.0,1533.0,1512.0,1485.0,1452.0,1414.0,1371.0,1323.0,1272.0,1216.0,1157.0,1095.0,1030.0,963.0,893.0,821.0,746.0,670.0,592.0,513.0,433.0,352.0,270.0,188.0
-5200.0,480.0,547.0,612.0,677.0,739.0,798.0,853.0,903.0,946.0,984.0,1013.0,1035.0,1049.0,1055.0,1052.0,1042.0,1023.0,996.0,963.0,922.0,876.0,825.0,769.0,710.0,649.0,585.0,521.0,457.0,393.0,331.0,272.0,215.0,162.0,113.0,68.0,28.0,-7.0,-36.6,-58.8,-75.7,-86.7,-92.2,-92.2,-86.7,-75.7,-57.8,-33.7,-4.0,33.0,75.0,122.0,175.0,233.0,295.0,361.0,430.0,502.0,577.0,653.0,730.0,807.0,884.0,959.0,1032.0,1102.0,1168.0,1230.0,1287.0,1339.0,1384.0,1423.0,1456.0,1482.0,1501.0,1512.0,1517.0,1515.0,1507.0,1492.0,1471.0,1444.0,1413.0,1376.0,1335.0,1289.0,1240.0,1187.0,1132.0,1073.0,1011.0,948.0,882.0,813.0,743.0,671.0,598.0,523.0,447.0,370.0,293.0,215.0
-5000.0,439.0,511.0,582.0,652.0,720.0,784.0,844.0,899.0,947.0,989.0,1023.0,1049.0,1066.0,1075.0,1075.0,1067.0,1050.0,1025.0,992.0,953.0,907.0,856.0,800.0,741.0,679.0,615.0,550.0,485.0,420.0,358.0,297.0,240.0,186.0,136.0,90.0,50.0,15.0,-15.0,-38.6,-56.9,-68.2,-74.8,-74.8,-69.2,-57.8,-40.5,-16.9,12.0,48.0,88.0,135.0,186.0,241.0,301.0,365.0,432.0,502.0,574.0,647.0,721.0,796.0,869.0,941.0,1011.0,1078.0,1142.0,1201.0,1255.0,1304.0,1347.0,1384.0,1415.0,1439.0,1456.0,1467.0,1471.0,1469.0,1460.0,1445.0,1425.0,1400.0,1369.0,1334.0,1295.0,1252.0,1205.0,1155.0,1103.0,1048.0,990.0,930.0,868.0,804.0,739.0,671.0,603.0,532.0,461.0,388.0,315.0,242.0
-4800.0,396.0,472.0,549.0,624.0,697.0,766.0,831.0,891.0,944.0,990.0,1028.0,1058.0,1079.0,1091.0,1094.0,1088.0,1073.0,1049.0,1018.0,980.0,935.0,884.0,828.0,769.0,707.0,642.0,577.0,511.0,446.0,383.0,322.0,264.0,210.0,159.0,113.0,73.0,37.0,7.0,-17.9,-35.7,-48.3,-55.0,-55.9,-50.2,-39.6,-22.9,-0.0,28.0,62.0,102.0,146.0,196.0,249.0,307.0,368.0,433.0,500.0,569.0,639.0,710.0,781.0,852.0,920.0,987.0,1051.0,1111.0,1168.0,1219.0,1266.0,1306.0,1341.0,1370.0,1392.0,1408.0,1418.0,1421.0,1418.0,1409.0,1395.0,1375.0,1351.0,1322.0,1288.0,1251.0,1211.0,1167.0,1120.0,1071.0,1020.0,966.0,911.0,853.0,794.0,733.0,670.0,606.0,541.0,474.0,407.0,338.0,269.0
-4600.0,350.0,431.0,512.0,593.0,671.0,745.0,815.0,879.0,937.0,987.0,1029.0,1063.0,1087.0,1102.0,1108.0,1104.0,1091.0,1070.0,1040.0,1002.0,958.0,908.0,853.0,794.0,731.0,667.0,601.0,536.0,471.0,407.0,346.0,287.0,233.0,182.0,136.0,95.0,59.0,29.0,4.0,-15.0,-27.8,-34.7,-35.7,-30.8,-20.9,-5.0,17.0,45.0,77.0,115.0,158.0,205.0,256.0,311.0,370.0,432.0,496.0,562.0,629.0,697.0,764.0,831.0,897.0,960.0,1021.0,1078.0,1131.0,1180.0,1223.0,1262.0,1294.0,1321.0,1341.0,1356.0,1364.0,1367.0,1364.0,1355.0,1341.0,1322.0,1299.0,1271.0,1240.0,1205.0,1167.0,1126.0,1083.0,1038.0,990.0,941.0,889.0,836.0,782.0,726.0,668.0,609.0,548.0,487.0,424.0,361.0,297.0
-4400.0,301.0,387.0,473.0,558.0,641.0,720.0,795.0,863.0,925.0,980.0,1026.0,1063.0,1091.0,1109.0,1117.0,1116.0,1105.0,1085.0,1057.0,1021.0,977.0,928.0,874.0,815.0,753.0,689.0,623.0,558.0,493.0,429.0,368.0,309.0,255.0,204.0,158.0,117.0,81.0,51.0,26.0,7.0,-6.0,-14.0,-15.0,-11.0,-2.0,14.0,34.0,60.0,91.0,127.0,168.0,213.0,262.0,315.0,370.0,429.0,490.0,553.0,616.0,681.0,745.0,808.0,870.0,930.0,987.0,1041.0,1091.0,1137.0,1178.0,1214.0,1244.0,1269.0,1288.0,1301.0,1308.0,1310.0,1306.0,1298.0,1284.0,1266.0,1244.0,1218.0,1189.0,1156.0,1121.0,1084.0,1044.0,1002.0,959.0,913.0,867.0,818.0,769.0,717.0,665.0,611.0,555.0,499.0,441.0,383.0,324.0
-4200.0,249.0,340.0,430.0,520.0,607.0,691.0,770.0,843.0,909.0,967.0,1017.0,1057.0,1088.0,1109.0,1120.0,1121.0,1113.0,1095.0,1068.0,1034.0,992.0,943.0,890.0,832.0,770.0,707.0,642.0,576.0,512.0,448.0,387.0,329.0,275.0,224.0,179.0,138.0,102.0,72.0,47.0,28.0,14.0,7.0,5.0,8.0,17.0,31.0,51.0,75.0,105.0,139.0,177.0,220.0,266.0,316.0,369.0,425.0,482.0,542.0,602.0,663.0,723.0,783.0,841.0,898.0,951.0,1002.0,1049.0,1092.0,1130.0,1163.0,1191.0,1214.0,1231.0,1243.0,1249.0,1251.0,1247.0,1238.0,1225.0,1208.0,1188.0,1163.0,1136.0,1106.0,1074.0,1040.0,1003.0,965.0,926.0,885.0,843.0,799.0,754.0,708.0,660.0,612.0,561.0,510.0,457.0,404.0,350.0
-4000.0,195.0,289.0,384.0,478.0,569.0,657.0,740.0,817.0,887.0,949.0,1002.0,1046.0,1080.0,1104.0,1118.0,1121.0,1115.0,1099.0,1074.0,1041.0,1000.0,953.0,901.0,844.0,783.0,720.0,656.0,591.0,527.0,465.0,404.0,347.0,293.0,243.0,197.0,157.0,121.0,91.0,67.0,48.0,34.0,26.0,24.0,26.0,35.0,48.0,66.0,89.0,117.0,149.0,185.0,225.0,269.0,316.0,366.0,418.0,473.0,528.0,585.0,642.0,699.0,755.0,810.0,863.0,913.0,960.0,1004.0,1044.0,1079.0,1110.0,1136.0,1157.0,1172.0,1183.0,1189.0,1189.0,1185.0,1177.0,1165.0,1149.0,1130.0,1107.0,1082.0,1055.0,1025.0,994.0,962.0,928.0,892.0,856.0,818.0,779.0,739.0,698.0,655.0,612.0,567.0,520.0,473.0,425.0,375.0
-3800.0,138.0,236.0,334.0,432.0,527.0,619.0,706.0,786.0,860.0,925.0,982.0,1029.0,1066.0,1093.0,1109.0,1115.0,1111.0,1097.0,1074.0,1042.0,1003.0,958.0,906.0,850.0,791.0,729.0,666.0,602.0,539.0,477.0,417.0,361.0,307.0,258.0,213.0,174.0,139.0,109.0,85.0,66.0,52.0,44.0,41.0,43.0,50.0,63.0,80.0,101.0,127.0,157.0,191.0,229.0,270.0,314.0,361.0,410.0,461.0,513.0,566.0,619.0,673.0,725.0,776.0,826.0,872.0,916.0,957.0,994.0,1027.0,1055.0,1079.0,1098.0,1112.0,1122.0,1127.0,1127.0,1123.0,1115.0,1104.0,1089.0,1071.0,1050.0,1028.0,1003.0,977.0,949.0,920.0,889.0,858.0,826.0,793.0,759.0,724.0,687.0,650.0,611.0,571.0,530.0,487.0,444.0,400.0
-3600.0,77.0,179.0,281.0,382.0,480.0,576.0,666.0,750.0,827.0,896.0,956.0,1006.0,1045.0,1075.0,1093.0,1102.0,1100.0,1088.0,1067.0,1037.0,1000.0,956.0,906.0,851.0,793.0,733.0,671.0,608.0,546.0,485.0,427.0,371.0,319.0,270.0,227.0,187.0,153.0,124.0,100.0,81.0,68.0,59.0,56.0,58.0,64.0,75.0,91.0,111.0,135.0,163.0,195.0,230.0,268.0,309.0,353.0,399.0,446.0,495.0,544.0,594.0,644.0,693.0,740.0,786.0,830.0,871.0,908.0,942.0,973.0,999.0,1021.0,1038.0,1051.0,1060.0,1064.0,1064.0,1060.0,1053.0,1042.0,1028.0,1012.0,994.0,973.0,951.0,928.0,903.0,878.0,851.0,824.0,796.0,768.0,738.0,708.0,676.0,644.0,610.0,575.0,539.0,501.0,463.0,423.0
-3400.0,14.0,119.0,224.0,328.0,430.0,528.0,621.0,709.0,789.0,860.0,923.0,975.0,1018.0,1050.0,1071.0,1081.0,1081.0,1072.0,1052.0,1025.0,989.0,947.0,899.0,846.0,789.0,730.0,670.0,609.0,548.0,489.0,431.0,377.0,326.0,279.0,236.0,198.0,164.0,136.0,112.0,94.0,80.0,72.0,68.0,69.0,75.0,85.0,99.0,118.0,140.0,166.0,195.0,228.0,264.0,302.0,342.0,385.0,429.0,474.0,520.0,567.0,613.0,658.0,702.0,745.0,785.0,823.0,858.0,889.0,917.0,941.0,961.0,977.0,989.0,997.0,1001.0,1001.0,997.0,990.0,981.0,968.0,954.0,937.0,919.0,900.0,879.0,858.0,836.0,814.0,790.0,767.0,742.0,717.0,692.0,665.0,637.0,608.0,578.0,546.0,514.0,480.0,445.0
-3200.0,-50.2,56.0,163.0,270.0,374.0,475.0,572.0,662.0,744.0,818.0,884.0,939.0,984.0,1018.0,1041.0,1054.0,1056.0,1048.0,1031.0,1005.0,972.0,931.0,885.0,834.0,779.0,722.0,663.0,604.0,545.0,487.0,431.0,378.0,328.0,283.0,241.0,204.0,171.0,143.0,120.0,102.0,89.0,81.0,77.0,77.0,82.0,91.0,104.0,121.0,142.0,166.0,193.0,223.0,256.0,291.0,328.0,368.0,408.0,450.0,493.0,536.0,579.0,621.0,662.0,701.0,739.0,774.0,806.0,835.0,861.0,883.0,901.0,916.0,927.0,934.0,938.0,938.0,935.0,929.0,920.0,909.0,896.0,882.0,866.0,850.0,832.0,814.0,796.0,777.0,757.0,738.0,718.0,697.0,676.0,653.0,630.0,606.0,580.0,553.0,525.0,496.0,465.0
-3000.0,-112.6,-11.0,99.0,208.0,315.0,418.0,517.0,609.0,694.0,771.0,838.0,896.0,943.0,979.0,1004.0,1019.0,1023.0,1018.0,1003.0,979.0,947.0,909.0,864.0,815.0,762.0,707.0,650.0,592.0,535.0,479.0,425.0,374.0,326.0,281.0,241.0,205.0,174.0,147.0,124.0,107.0,94.0,85.0,81.0,81.0,85.0,93.0,105.0,120.0,139.0,161.0,186.0,213.0,244.0,276.0,311.0,347.0,384.0,423.0,463.0,502.0,542.0,581.0,619.0,655.0,690.0,722.0,752.0,779.0,803.0,824.0,841.0,855.0,865.0,872.0,875.0,875.0,873.0,868.0,860.0,851.0,840.0,828.0,815.0,801.0,786.0,771.0,756.0,741.0,726.0,710.0,694.0,677.0,660.0,642.0,623.0,603.0,582.0,560.0,536.0,511.0,485.0
-2800.0,-171.0,-76.6,32.0,143.0,252.0,357.0,457.0,552.0,638.0,717.0,786.0,846.0,895.0,933.0,960.0,977.0,983.0,980.0,967.0,945.0,915.0,879.0,836.0,789.0,739.0,685.0,630.0,575.0,520.0,466.0,414.0,364.0,318.0,275.0,236.0,201.0,171.0,145.0,123.0,106.0,94.0,85.0,81.0,80.0,84.0,91.0,101.0,115.0,132.0,152.0,174.0,199.0,227.0,257.0,289.0,322.0,356.0,392.0,428.0,465.0,502.0,538.0,573.0,607.0,639.0,669.0,697.0,722.0,745.0,764.0,780.0,793.0,803.0,809.0,813.0,814.0,812.0,808.0,802.0,795.0,786.0,776.0,765.0,754.0,742.0,731.0,719.0,707.0,695.0,683.0,671.0,658.0,645.0,632.0,617.0,601.0,584.0,565.0,546.0,524.0,502.0
-2600.0,-223.1,-139.0,-37.6,74.0,185.0,291.0,393.0,489.0,577.0,657.0,728.0,789.0,840.0,880.0,909.0,928.0,936.0,934.0,923.0,903.0,876.0,841.0,801.0,756.0,708.0,657.0,604.0,551.0,498.0,446.0,396.0,348.0,304.0,262.0,225.0,192.0,163.0,138.0,117.0,100.0,88.0,79.0,75.0,74.0,77.0,83.0,92.0,104.0,119.0,137.0,158.0,180.0,205.0,233.0,262.0,292.0,324.0,357.0,390.0,424.0,458.0,491.0,524.0,556.0,586.0,614.0,640.0,664.0,685.0,704.0,719.0,732.0,741.0,748.0,752.0,754.0,753.0,750.0,746.0,740.0,733.0,726.0,717.0,709.0,700.0,692.0,683.0,675.0,666.0,658.0,649.0,641.0,631.0,621.0,610.0,598.0,585.0,570.0,554.0,537.0,518.0
-2400.0,-269.8,-195.7,-104.7,3.0,114.0,222.0,325.0,422.0,511.0,593.0,665.0,727.0,779.0,821.0,852.0,872.0,882.0,882.0,872.0,854.0,829.0,797.0,759.0,716.0,670.0,621.0,570.0,519.0,469.0,419.0,371.0,326.0,283.0,244.0,208.0,176.0,148.0,124.0,104.0,88.0,76.0,68.0,63.0,61.0,63.0,68.0,76.0,87.0,100.0,116.0,135.0,156.0,178.0,203.0,229.0,257.0,286.0,317.0,348.0,379.0,410.0,442.0,472.0,502.0,530.0,557.0,582.0,604.0,625.0,642.0,657.0,670.0,680.0,687.0,692.0,694.0,695.0,694.0,691.0,687.0,683.0,677.0,672.0,666.0,660.0,655.0,649.0,644.0,639.0,634.0,629.0,624.0,618.0,612.0,604.0,596.0,586.0,575.0,562.0,548.0,533.0
-2200.0,-311.1,-246.6,-166.4,-69.2,41.0,149.0,252.0,350.0,440.0,522.0,596.0,659.0,712.0,755.0,787.0,809.0,820.0,822.0,814.0,798.0,775.0,745.0,709.0,669.0,625.0,578.0,530.0,481.0,433.0,386.0,340.0,297.0,256.0,218.0,184.0,154.0,127.0,104.0,85.0,70.0,58.0,50.0,44.0,42.0,44.0,48.0,54.0,64.0,75.0,89.0,106.0,124.0,145.0,167.0,191.0,217.0,243.0,271.0,300.0,329.0,358.0,388.0,416.0,444.0,471.0,497.0,521.0,543.0,563.0,580.0,595.0,608.0,619.0,627.0,633.0,636.0,639.0,639.0,639.0,637.0,634.0,632.0,629.0,626.0,623.0,620.0,618.0,616.0,614.0,612.0,610.0,608.0,606.0,603.0,599.0,594.0,587.0,579.0,570.0,559.0,547.0
